selection_id,edition_id,reference_normalized,response_text,stanzas_text,source_url,source_edition,territory,coverage_status,missing_reason,raw_sha256,normalized_sha256
ps72_1_2_3_4ab_7_8,local_rsvce,"ps72:1-2,3-4ab,7-8","Lord, every nation on earth will adore you.","Give the king thy justice, O God, and thy righteousness to the royal son! May he judge thy people with righteousness, and thy poor with justice!

Let the mountains bear prosperity for the people, and the hills, in righteousness! May he defend the cause of the poor of the people,give deliverance to the needy, and crush the oppressor!

In his days may righteousness flourish, and peace abound, till the moon be no more! May he have dominion from sea to sea, and from the River to the ends of the earth!",repo://assets/rsvce.db,,WORLD,complete,,ff432a0bdabf7ab4ebf7b1fe1671732b4f867ad67e107327354fd6b780111dd3,8dec292a7de887ce1b3164507c26959f56cda6d46bff5cc2a09122b98d575724
ps72_1_2_3_4ab_7_8_17,local_nabre,"ps72:1-2,3-4ab,7-8,17","Justice shall flourish in his time, and fullness of peace for ever.","Psalm 72 A Prayer for the King - Of Solomon. I - O God, give your judgment to the king; your justice to the king’s son; That he may govern your people with justice, your oppressed with right judgment,

That the mountains may yield their bounty for the people, and the hills great abundance, That he may defend the oppressed among the people, save the children of the poor and crush the oppressor.

That abundance may flourish in his days, great bounty, till the moon be no more. May he rule from sea to sea, from the river to the ends of the earth.

May the tribes of the earth give blessings with his name; may all the nations regard him as favored.",repo://assets/nabre.db,,WORLD,complete,,a070877aacf815de12de7c0c758d36d4f1e74d2a02c10c6a6fbde9d070423151,d9a837415aeb6bffe14fc19907572840b2bc736575f519e1664054e7c292c906
ps72_1_2_3_4ab_7_8_17,local_rsvce,"ps72:1-2,3-4ab,7-8,17","Justice shall flourish in his time, and fullness of peace for ever.","Give the king thy justice, O God, and thy righteousness to the royal son! May he judge thy people with righteousness, and thy poor with justice!

Let the mountains bear prosperity for the people, and the hills, in righteousness! May he defend the cause of the poor of the people,give deliverance to the needy, and crush the oppressor!

In his days may righteousness flourish, and peace abound, till the moon be no more! May he have dominion from sea to sea, and from the River to the ends of the earth!

May his name endure for ever,his fame continue as long as the sun!May men bless themselves by him, all nations call him blessed!",repo://assets/rsvce.db,,WORLD,complete,,d549a379a8f4dec050d5d89008d7ddd8bcb764264170a8d3725d6f3f7b7d28ec,46a6e36a531e43dc1f86de33161b356d4da3d4464517aa5ef7d28066383b89ec
ps72_1_2_7_8_10_11_12_13,local_nabre,"ps72:1-2,7-8,10-11,12-13","Lord, every nation on earth will adore you.","Psalm 72 A Prayer for the King - Of Solomon. I - O God, give your judgment to the king; your justice to the king’s son; That he may govern your people with justice, your oppressed with right judgment,

That abundance may flourish in his days, great bounty, till the moon be no more. May he rule from sea to sea, from the river to the ends of the earth.

May the kings of Tarshish and the islands bring tribute, the kings of Sheba and Seba offer gifts. May all kings bow before him, all nations serve him.

For he rescues the poor when they cry out, the oppressed who have no one to help. He shows pity to the needy and the poor and saves the lives of the poor.",repo://assets/nabre.db,,WORLD,complete,,23ff087af2214ff55808899ae91274d4bed8bd320655818afce57d2219e9a241,ee924db2b6cb8674f9de9adb0ac06e46ac7ed9a1cfe5ddb7d00d50ad72cdbd6a
ps72_1_2_7_8_10_11_12_13,local_rsvce,"ps72:1-2,7-8,10-11,12-13","Lord, every nation on earth will adore you.","Give the king thy justice, O God, and thy righteousness to the royal son! May he judge thy people with righteousness, and thy poor with justice!

In his days may righteousness flourish, and peace abound, till the moon be no more! May he have dominion from sea to sea, and from the River to the ends of the earth!

May the kings of Tarshish and of the isles render him tribute, may the kings of Sheba and Seba bring gifts! May all kings fall down before him, all nations serve him!

For he delivers the needy when he calls, the poor and him who has no helper. He has pity on the weak and the needy, and saves the lives of the needy.",repo://assets/rsvce.db,,WORLD,complete,,746c2296919927ac0982a55526953d35b4c511e91fd37434b2aaf0cfff447b36,ed5a54cd155adaa3389849cd09dd5b985ba6894fd7564c326f138bd9861cbccf
ps72_1_2_7_8_12_13_17,local_nabre,"ps72:1-2,7-8,12-13,17","Justice shall flourish in his time, and fullness of peace for ever.","Psalm 72 A Prayer for the King - Of Solomon. I - O God, give your judgment to the king; your justice to the king’s son; That he may govern your people with justice, your oppressed with right judgment,

That abundance may flourish in his days, great bounty, till the moon be no more. May he rule from sea to sea, from the river to the ends of the earth.

For he rescues the poor when they cry out, the oppressed who have no one to help. He shows pity to the needy and the poor and saves the lives of the poor.

May the tribes of the earth give blessings with his name; may all the nations regard him as favored.",repo://assets/nabre.db,,WORLD,complete,,7f57a15ec4c70c202736c60061baa5c93fec7fe047b156540b1719c2d3a4ff83,92d4e2d06077e7f922dea0fb9a7f1b54d7af2d69e8ee881cb9c4d728830e2bef
ps72_1_2_7_8_12_13_17,local_rsvce,"ps72:1-2,7-8,12-13,17","Justice shall flourish in his time, and fullness of peace for ever.","Give the king thy justice, O God, and thy righteousness to the royal son! May he judge thy people with righteousness, and thy poor with justice!

In his days may righteousness flourish, and peace abound, till the moon be no more! May he have dominion from sea to sea, and from the River to the ends of the earth!

For he delivers the needy when he calls, the poor and him who has no helper. He has pity on the weak and the needy, and saves the lives of the needy.

May his name endure for ever,his fame continue as long as the sun!May men bless themselves by him, all nations call him blessed!",repo://assets/rsvce.db,,WORLD,complete,,ee12c0dadda8d62bf5a44cc55afb18ff84f76543c51077e3a5c4941603dae1fa,08a5b1b88ed9c1c10bb3aedff59e9c4da45359476315916d3ded85f00406a73b
ps74_1_2_3_4_5_7_20_21,local_nabre,"ps74:1-2,3-4,5-7,20-21",Do not forget the life of your poor ones forever.,"Psalm 74 Prayer at the Destruction of the Temple - A maskil of Asaph. I - Why, God, have you cast us off forever? Why does your anger burn against the sheep of your pasture? Remember your people, whom you acquired of old, the tribe you redeemed as your own heritage, Mount Zion where you dwell.

Direct your steps toward the utter destruction, everything the enemy laid waste in the sanctuary. Your foes roared triumphantly in the place of your assembly; they set up their own tokens of victory.

They hacked away like a forester gathering boughs, swinging his ax in a thicket of trees. They smashed all its engraved work, struck it with ax and pick. They set your sanctuary on fire, profaned your name’s abode by razing it to the ground.

Look to your covenant, for the recesses of the land are full of the haunts of violence. Let not the oppressed turn back in shame; may the poor and needy praise your name.",repo://assets/nabre.db,,WORLD,complete,,8f1c97c42593ceee76c8f81bb71d9640e763fc5719cf781210a549806ad39a88,015174c368e9f5559ffd0bd8b44d5cd2b5ac8134e07cbdb5628ac655f19dbe49
ps74_1_2_3_4_5_7_20_21,local_rsvce,"ps74:1-2,3-4,5-7,20-21",Do not forget the life of your poor ones forever.,"O God, why dost thou cast us off for ever? Why does thy anger smoke against the sheep of thy pasture? Remember thy congregation, which thou hast gotten of old,which thou hast redeemed to be the tribe of thy heritage! Remember Mount Zion, where thou hast dwelt.

Direct thy steps to the perpetual ruins; the enemy has destroyed everything in the sanctuary! Thy foes have roared in the midst of thy holy place; they set up their own signs for signs.

At the upper entrance they hacked the wooden trellis with axes. And then all its carved wood they broke down with hatchets and hammers. They set thy sanctuary on fire; to the ground they desecrated the dwelling place of thy name.

Have regard for thy covenant;for the dark places of the land are full of the habitations of violence. Let not the downtrodden be put to shame; let the poor and needy praise thy name.",repo://assets/rsvce.db,,WORLD,complete,,bbb731728b160aeb97a855e4fff81f74bf04c17c9664a982cd2918b5c1697ccd,a001400e25852ccb7e64fed4182548c2d994244683ac40c9715b79521205c12f
ps74_1_2_3_5_6_7_20_21,local_nabre,"ps74:1-2,3-5,6-7,20-21","Lord, forget not the life of your poor ones.","Psalm 74 Prayer at the Destruction of the Temple - A maskil of Asaph. I - Why, God, have you cast us off forever? Why does your anger burn against the sheep of your pasture? Remember your people, whom you acquired of old, the tribe you redeemed as your own heritage, Mount Zion where you dwell.

Direct your steps toward the utter destruction, everything the enemy laid waste in the sanctuary. Your foes roared triumphantly in the place of your assembly; they set up their own tokens of victory. They hacked away like a forester gathering boughs, swinging his ax in a thicket of trees.

They smashed all its engraved work, struck it with ax and pick. They set your sanctuary on fire, profaned your name’s abode by razing it to the ground.

Look to your covenant, for the recesses of the land are full of the haunts of violence. Let not the oppressed turn back in shame; may the poor and needy praise your name.",repo://assets/nabre.db,,WORLD,complete,,b6976d8d245e6f0562d3c7489886c8545d6345561dd17ac201f2a48ee82aa425,9fd7dfd38b0509282fb8a9094f42e84c1e7506a08c496526268d8dfc8b7582fb
ps74_1_2_3_5_6_7_20_21,local_rsvce,"ps74:1-2,3-5,6-7,20-21","Lord, forget not the life of your poor ones.","O God, why dost thou cast us off for ever? Why does thy anger smoke against the sheep of thy pasture? Remember thy congregation, which thou hast gotten of old,which thou hast redeemed to be the tribe of thy heritage! Remember Mount Zion, where thou hast dwelt.

Direct thy steps to the perpetual ruins; the enemy has destroyed everything in the sanctuary! Thy foes have roared in the midst of thy holy place; they set up their own signs for signs. At the upper entrance they hacked the wooden trellis with axes.

And then all its carved wood they broke down with hatchets and hammers. They set thy sanctuary on fire; to the ground they desecrated the dwelling place of thy name.

Have regard for thy covenant;for the dark places of the land are full of the habitations of violence. Let not the downtrodden be put to shame; let the poor and needy praise thy name.",repo://assets/rsvce.db,,WORLD,complete,,7e37caaf0657f865d3fcf9f0ebeee64692ac112a4c9a05fd2ca2326d96654d86,b860d41e4852079ca86adbc8fd8a4e45f3751ff2a4d226c0c5e4f207bc59a2a4
ps77_11_12_13_14_15_20,local_nabre,"ps77:11-12,13-14,15+20",I remember the deeds of the Lord.,"I conclude: “My sorrow is this, the right hand of the Most High has abandoned us.” I will recall the deeds of the LORD; yes, recall your wonders of old.

I will ponder all your works; on your exploits I will meditate. Your way, God, is holy; what god is as great as our God?

You are the God who does wonders; among the peoples you have revealed your might. Through the sea was your way; your path, through the mighty waters, though your footsteps were unseen.",repo://assets/nabre.db,,WORLD,complete,,a1fe8d058e59dd8c2c8ff04583a122bb3296f0219fe76c451cbc42092108cf7e,94e141be15593da9dee30c7414f07339a4d3a4e3d794461f4387a7e141ab948a
ps77_11_12_13_14_15_20,local_rsvce,"ps77:11-12,13-14,15+20",I remember the deeds of the Lord.,"And I say, ""It is my grief that the right hand of the Most High has changed."" I will call to mind the deeds of the LORD; yea, I will remember thy wonders of old.

I will meditate on all thy work, and muse on thy mighty deeds. Thy way, O God, is holy. What god is great like our God?

Thou art the God who workest wonders, who hast manifested thy might among the peoples. Thy way was through the sea,thy path through the great waters; yet thy footprints were unseen.",repo://assets/rsvce.db,,WORLD,complete,,f5646a33f2edc6fd53fe6b51f229277fa35b501ead134c2f387ed985d78b512b,5d71a7b0c3ce047915a238c8d2c97833a7925c2016ffe2ed37ee65dfa4f2a189
ps77_12_13_14_15_16_21,local_nabre,"ps77:12-13,14-15,16,21",I remember the deeds of the Lord.,"I will recall the deeds of the LORD; yes, recall your wonders of old. I will ponder all your works; on your exploits I will meditate.

Your way, God, is holy; what god is as great as our God? You are the God who does wonders; among the peoples you have revealed your might.

Selah

You led your people like a flock by the hand of Moses and Aaron.",repo://assets/nabre.db,,WORLD,complete,,e43b0944cff33a3ef5b07cc11745a7b8ece7cfc437ef8b2373c8392150027f45,1c75d4a2fe05a9cd4b41fc3c6522d04f6ca19ef66e9c58f0fb29acd47e1e582d
